State Name,District Name,Commodity,Market Name,Variety,Group,Arrivals Tonnes,Min Price Rs_per_Quintal,Max Price Rs_per_Quintal,Modal Price Rs_per_Quintal,Reported Date
Odisha,Jajpur,Drumstick,Jajpur,Drumstick,Vegetables,0.3,8000.0,9000.0,8500.0,2019-01-19
Odisha,Nuapada,Drumstick,Khariar,Other,Vegetables,0.5,4500.0,5000.0,5000.0,2019-01-19
Telangana,Hyderabad,Drumstick,Bowenpally,Drumstick,Vegetables,12.9,2000.0,5000.0,4000.0,2019-01-19
Telangana,Hyderabad,Drumstick,Gudimalkapur,Drumstick,Vegetables,0.4,3000.0,4000.0,3500.0,2019-01-19
Andhra Pradesh,Kurnool,Dry Chillies,Kurnool,Local,Spices,10.6,3000.0,8001.0,6050.0,2019-01-19
Assam,Nagaon,Dry Chillies,Dhing,Dry Chillies,Spices,400.0,6500.0,7000.0,6800.0,2019-01-19
Chattisgarh,Bastar,Dry Chillies,Jagdalpur,Dry,Spices,51.6,3929.0,5165.0,4547.0,2019-01-19
Gujarat,Dahod,Dry Chillies,Dahod,Dry Chillies,Spices,7.3,10000.0,12500.0,11500.0,2019-01-19
Gujarat,Rajkot,Dry Chillies,Gondal,Bold 1,Spices,34.8,4505.0,8880.0,6880.0,2019-01-19
Gujarat,Rajkot,Dry Chillies,Rajkot,Red,Spices,15.0,3000.0,6500.0,5500.0,2019-01-19
Karnataka,Bangalore,Dry Chillies,Bangalore,Mankattu,Spices,14.0,8500.0,10000.0,9250.0,2019-01-19
Karnataka,Bangalore,Dry Chillies,Bangalore,Guntur,Spices,14.0,10000.0,11500.0,10750.0,2019-01-19
Karnataka,Haveri,Dry Chillies,Byadagi,Dabbi,Spices,14.0,1869.0,13800.0,11500.0,2019-01-19
Karnataka,Haveri,Dry Chillies,Byadagi,Kaddi,Spices,14.0,1329.0,11700.0,9600.0,2019-01-19
Karnataka,Haveri,Dry Chillies,Byadagi,Guntur,Spices,14.0,430.0,7559.0,5049.0,2019-01-19
Karnataka,Gadag,Dry Chillies,Gadag,Local,Spices,158.0,2000.0,13000.0,6500.0,2019-01-19
Karnataka,Dharwad,Dry Chillies,Hubli (Amaragol),Dabbi,Spices,395.0,13289.0,17099.0,14369.0,2019-01-19
Karnataka,Dharwad,Dry Chillies,Hubli (Amaragol),Kaddi,Spices,395.0,1899.0,12899.0,5000.0,2019-01-19
Karnataka,Udupi,Dry Chillies,Kundapura,Byadgi,Spices,1.0,10000.0,13500.0,11300.0,2019-01-19
Karnataka,Mangalore(Dakshin Kannad),Dry Chillies,Mangalore,Other,Spices,4.0,10000.0,13000.0,11500.0,2019-01-19
Kerala,Alappuzha,Dry Chillies,Alappuzha,Other,Spices,2.0,10300.0,10500.0,10400.0,2019-01-19
Tamil Nadu,Ramanathapuram,Dry Chillies,Kamuthi,Red,Spices,0.1,4800.0,5200.0,5000.0,2019-01-19
Tamil Nadu,Ramanathapuram,Dry Chillies,Rajasingamangalam,Red,Spices,0.1,7000.0,9000.0,8000.0,2019-01-19
Telangana,Hyderabad,Dry Chillies,Mahboob Manison,1st Sort,Spices,178.3,7000.0,10000.0,9000.0,2019-01-19
Telangana,Hyderabad,Dry Chillies,Mahboob Manison,2nd Sort,Spices,178.3,3000.0,6000.0,5000.0,2019-01-19
Uttar Pradesh,Sitapur,Firewood,Hargaon (Laharpur),Other,Forest Products,26.0,170.0,190.0,180.0,2019-01-19
Kerala,Thirssur,Duster Beans,Chelakkara,Other,Vegetables,0.16,3800.0,4000.0,3900.0,2019-01-19
Kerala,Thiruvananthapuram,Duster Beans,Neyyatinkara,Other,Vegetables,0.2,2300.0,2500.0,2400.0,2019-01-19
Haryana,Ambala,Dry Fodder,Ambala Cantt.,Dry Fodder,Other,4.2,590.0,590.0,590.0,2019-01-19
Uttar Pradesh,Jhansi,Dry Fodder,Jhansi,Dry Fodder,Other,6.0,450.0,500.0,476.0,2019-01-19
Maharashtra,Sangli,Egg,Aatpadi,Other,"Live Stock,Poultry,Fisheries",280.0,6.0,8.0,7.0,2019-01-19
Odisha,Mayurbhanja,Egg,Karanjia,Other,"Live Stock,Poultry,Fisheries",0.12,1050.0,1070.0,1060.0,2019-01-19
Gujarat,Ahmedabad,Elephant Yam (Suran),Ahmedabad,Other,Vegetables,2.4,1200.0,1400.0,1300.0,2019-01-19
Gujarat,Bharuch,Elephant Yam (Suran),Bharuch,Other,Vegetables,0.2,1800.0,2200.0,2000.0,2019-01-19
Gujarat,Vadodara(Baroda),Elephant Yam (Suran),Padra,Other,Vegetables,0.5,1300.0,1600.0,1450.0,2019-01-19
Gujarat,Surat,Elephant Yam (Suran),Surat,Other,Vegetables,2.0,1250.0,1500.0,1375.0,2019-01-19
Gujarat,Vadodara(Baroda),Elephant Yam (Suran),Vadodara(Sayajipura),Other,Vegetables,5.7,1000.0,1200.0,1150.0,2019-01-19
Karnataka,Hassan,Elephant Yam (Suran),Arasikere,Elephant Yam (Suran),Vegetables,20.0,2480.0,2480.0,2480.0,2019-01-19
Karnataka,Tumkur,Elephant Yam (Suran),Huliyar,Elephant Yam (Suran),Vegetables,7.0,1250.0,1400.0,1300.0,2019-01-19
Karnataka,Tumkur,Elephant Yam (Suran),Sira,Elephant Yam (Suran),Vegetables,5.0,1200.0,1200.0,1200.0,2019-01-19
Karnataka,Tumkur,Elephant Yam (Suran),Turvekere,Elephant Yam (Suran),Vegetables,6.0,2600.0,2600.0,2600.0,2019-01-19
Kerala,Ernakulam,Elephant Yam (Suran),Aluva,Other,Vegetables,2.0,2200.0,3000.0,2600.0,2019-01-19
Kerala,Thiruvananthapuram,Elephant Yam (Suran),Anyara(EEC),Elephant Yam (Suran),Vegetables,0.5,230.0,280.0,250.0,2019-01-19
Kerala,Thiruvananthapuram,Elephant Yam (Suran),Chala,Other,Vegetables,3.0,3300.0,3351.0,3324.0,2019-01-19
Kerala,Thirssur,Elephant Yam (Suran),Chelakkara,Other,Vegetables,0.2,2800.0,3000.0,2900.0,2019-01-19
Kerala,Ernakulam,Elephant Yam (Suran),Ernakulam,Other,Vegetables,0.35,1600.0,2300.0,1800.0,2019-01-19
Kerala,Kottayam,Elephant Yam (Suran),Ettumanoor,Other,Vegetables,0.6,2300.0,2500.0,2500.0,2019-01-19
Kerala,Kasargod,Elephant Yam (Suran),Kanjangadu,Other,Vegetables,1.0,2200.0,3000.0,2600.0,2019-01-19
Kerala,Palakad,Elephant Yam (Suran),Kollengode,Other,Vegetables,1.0,2200.0,2450.0,2400.0,2019-01-19
Kerala,Ernakulam,Elephant Yam (Suran),Kothamangalam,Other,Vegetables,1.0,2500.0,3000.0,2800.0,2019-01-19
Kerala,Pathanamthitta,Elephant Yam (Suran),Kuttoor,Other,Vegetables,2.0,2800.0,3000.0,3000.0,2019-01-19
Kerala,Malappuram,Elephant Yam (Suran),Manjeri,Other,Vegetables,4.0,1700.0,1800.0,1750.0,2019-01-19
Kerala,Idukki,Elephant Yam (Suran),Nedumkandam,Other,Vegetables,0.4,4000.0,4000.0,4000.0,2019-01-19
Kerala,Pathanamthitta,Elephant Yam (Suran),Omalloor,Other,Vegetables,0.2,2900.0,3000.0,3000.0,2019-01-19
Kerala,Palakad,Elephant Yam (Suran),Palakkad,Other,Vegetables,1.0,1400.0,2000.0,1800.0,2019-01-19
Kerala,Kottayam,Elephant Yam (Suran),Pampady,Other,Vegetables,1.0,2500.0,2900.0,2700.0,2019-01-19
Kerala,Palakad,Elephant Yam (Suran),Pattambi,Other,Vegetables,0.5,2000.0,2600.0,2400.0,2019-01-19
Kerala,Pathanamthitta,Elephant Yam (Suran),Ranniangadi,Other,Vegetables,0.8,2500.0,2500.0,2500.0,2019-01-19
Kerala,Kottayam,Elephant Yam (Suran),Thalayolaparambu,Other,Vegetables,0.6,2300.0,2700.0,2500.0,2019-01-19
Kerala,Thirssur,Elephant Yam (Suran),Thrissur,Other,Vegetables,5.0,1800.0,1900.0,1850.0,2019-01-19
Kerala,Palakad,Elephant Yam (Suran),Vadakkenchery,Other,Vegetables,0.27,1800.0,2400.0,2100.0,2019-01-19
Maharashtra,Mumbai,Elephant Yam (Suran),Mumbai,Other,Vegetables,20.0,1600.0,2000.0,1800.0,2019-01-19
Punjab,Fatehgarh,Elephant Yam (Suran),Sirhind,Other,Vegetables,0.1,2000.0,2000.0,2000.0,2019-01-19
Gujarat,Bharuch,Field Pea,Bharuch,Other,Vegetables,10.54,1300.0,1500.0,1400.0,2019-01-19
Kerala,Ernakulam,Field Pea,Ernakulam,Field Pea,Vegetables,0.35,2200.0,2500.0,2500.0,2019-01-19
Kerala,Ernakulam,Field Pea,Kothamangalam,Other,Vegetables,4.0,4000.0,5000.0,4500.0,2019-01-19
Punjab,Amritsar,Field Pea,Ajnala,Field Pea,Vegetables,1.6,800.0,900.0,900.0,2019-01-19
Punjab,Nawanshahr,Field Pea,Banga,Other,Vegetables,55.5,700.0,950.0,904.76,2019-01-19
Punjab,Hoshiarpur,Field Pea,Dasuya,Other,Vegetables,2.5,800.0,1000.0,1000.0,2019-01-19
Punjab,Ferozpur,Field Pea,Firozepur City,Other,Vegetables,5.4,1000.0,1200.0,1100.0,2019-01-19
Punjab,Hoshiarpur,Field Pea,Mukerian,Field Pea,Vegetables,0.12,1500.0,2650.0,2000.0,2019-01-19
Punjab,Nawanshahr,Field Pea,Nawan Shahar(Mandi Jadla),Field Pea,Vegetables,3.6,900.0,900.0,900.0,2019-01-19
Telangana,Hyderabad,Field Pea,Bowenpally,Field Pea,Vegetables,30.8,1000.0,2500.0,2000.0,2019-01-19
Telangana,Hyderabad,Field Pea,Gudimalkapur,Field Pea,Vegetables,16.6,1500.0,2500.0,2000.0,2019-01-19
Telangana,Hyderabad,Field Pea,L B Nagar,Field Pea,Vegetables,6.0,1500.0,2500.0,2000.0,2019-01-19
Uttar Pradesh,Auraiya,Field Pea,Achalda,Field Pea,Vegetables,12.0,1400.0,1455.0,1450.0,2019-01-19
Uttar Pradesh,Ambedkarnagar,Field Pea,Akbarpur,Field Pea,Vegetables,102.0,1200.0,1280.0,1240.0,2019-01-19
Uttar Pradesh,Etah,Field Pea,Aliganj,Field Pea,Vegetables,0.5,1000.0,1200.0,1100.0,2019-01-19
Uttar Pradesh,Etah,Field Pea,Awagarh,Field Pea,Vegetables,4.0,1000.0,1150.0,1100.0,2019-01-19
Uttar Pradesh,Bijnor,Field Pea,Bijnaur,Field Pea,Vegetables,1.4,950.0,1050.0,1000.0,2019-01-19
Uttar Pradesh,Kannuj,Field Pea,Chhibramau(Kannuj),Field Pea,Vegetables,5.0,1100.0,1200.0,1180.0,2019-01-19
Uttar Pradesh,Etah,Field Pea,Etah,Field Pea,Vegetables,7.0,950.0,1200.0,1060.0,2019-01-19
Uttar Pradesh,Hathras,Field Pea,Haathras,Field Pea,Vegetables,8.0,1000.0,1250.0,1100.0,2019-01-19
Uttar Pradesh,Sultanpur,Field Pea,Jafarganj,Field Pea,Vegetables,0.6,1400.0,1500.0,1450.0,2019-01-19
Uttar Pradesh,Etah,Field Pea,Kasganj,Field Pea,Vegetables,40.0,1000.0,1100.0,1050.0,2019-01-19
Uttar Pradesh,Farukhabad,Field Pea,Kayamganj,Field Pea,Vegetables,5.0,1100.0,1200.0,1150.0,2019-01-19
Uttar Pradesh,Aligarh,Field Pea,Khair,Field Pea,Vegetables,1.5,1100.0,1200.0,1150.0,2019-01-19
Uttar Pradesh,Bulandshahar,Field Pea,Khurja,Field Pea,Vegetables,5.0,1150.0,1250.0,1200.0,2019-01-19
Uttar Pradesh,Mathura,Field Pea,Kosikalan,Field Pea,Vegetables,3.8,1300.0,1400.0,1350.0,2019-01-19
Uttar Pradesh,Mathura,Field Pea,Mathura,Field Pea,Vegetables,20.0,800.0,1000.0,900.0,2019-01-19
Uttar Pradesh,Lakhimpur,Field Pea,Paliakala,Field Pea,Vegetables,3.9,1240.0,1300.0,1260.0,2019-01-19
Uttar Pradesh,Firozabad,Field Pea,Sirsaganj,Field Pea,Vegetables,3.2,1270.0,1470.0,1370.0,2019-01-19
Uttar Pradesh,Ambedkarnagar,Field Pea,Tanda,Field Pea,Vegetables,26.0,1600.0,1800.0,1700.0,2019-01-19
Uttar Pradesh,Firozabad,Field Pea,Tundla,Field Pea,Vegetables,2.6,1170.0,1230.0,1200.0,2019-01-19
Uttar Pradesh,Shahjahanpur,Firewood,Katra,Firewood,Forest Products,24.0,380.0,400.0,390.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Malli(Big),"Live Stock,Poultry,Fisheries",138.66,14000.0,16000.0,15000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Malli(Small),"Live Stock,Poultry,Fisheries",138.66,10000.0,14000.0,12000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Surmai(Big),"Live Stock,Poultry,Fisheries",138.66,40000.0,50000.0,45000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Surmali(Small),"Live Stock,Poultry,Fisheries",138.66,20000.0,28000.0,24000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Singhra(Big),"Live Stock,Poultry,Fisheries",138.66,16000.0,20000.0,18000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Singhra(Small),"Live Stock,Poultry,Fisheries",138.66,7000.0,9000.0,8000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Rahu(Andhra),"Live Stock,Poultry,Fisheries",138.66,8000.0,10000.0,9000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Rahu(Local),"Live Stock,Poultry,Fisheries",138.66,10000.0,16000.0,13000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Black Dom,"Live Stock,Poultry,Fisheries",138.66,8000.0,12000.0,10000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",White Dom,"Live Stock,Poultry,Fisheries",138.66,6000.0,8000.0,7000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Blue Dom,"Live Stock,Poultry,Fisheries",138.66,6000.0,10000.0,8000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Zinga(Zambo-A),"Live Stock,Poultry,Fisheries",138.66,40000.0,60000.0,50000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Zinga(Zambo-B),"Live Stock,Poultry,Fisheries",138.66,30000.0,40000.0,35000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Zinga(Zambo-C),"Live Stock,Poultry,Fisheries",138.66,20000.0,40000.0,30000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Katla(Big),"Live Stock,Poultry,Fisheries",138.66,12000.0,16000.0,14000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Katla (Small),"Live Stock,Poultry,Fisheries",138.66,7000.0,10000.0,8500.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Bata Putti,"Live Stock,Poultry,Fisheries",138.66,2000.0,4000.0,3000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Sol,"Live Stock,Poultry,Fisheries",138.66,30000.0,40000.0,35000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Soli,"Live Stock,Poultry,Fisheries",138.66,20000.0,30000.0,25000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Chilwa,"Live Stock,Poultry,Fisheries",138.66,7000.0,9000.0,8000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Pangass,"Live Stock,Poultry,Fisheries",138.66,7000.0,9000.0,8000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Hilsa,"Live Stock,Poultry,Fisheries",138.66,40000.0,60000.0,50000.0,2019-01-19
NCT of Delhi,Delhi,Fish,"Fish,Poultry & Egg Market, Gazipur",Halwa,"Live Stock,Poultry,Fisheries",138.66,10000.0,12000.0,11000.0,2019-01-19
Odisha,Khurda,Fish,Balugaon,Katla(Big),"Live Stock,Poultry,Fisheries",70.0,11800.0,12200.0,12000.0,2019-01-19
Odisha,Khurda,Fish,Balugaon,Katla (Small),"Live Stock,Poultry,Fisheries",70.0,11000.0,11400.0,11200.0,2019-01-19
Odisha,Khurda,Fish,Balugaon,Other,"Live Stock,Poultry,Fisheries",70.0,18000.0,20000.0,19000.0,2019-01-19
Odisha,Mayurbhanja,Fish,Baripada,Fish,"Live Stock,Poultry,Fisheries",2.0,16000.0,20000.0,18000.0,2019-01-19
Odisha,Mayurbhanja,Fish,Betnoti,Other,"Live Stock,Poultry,Fisheries",0.03,10000.0,16000.0,14000.0,2019-01-19
Odisha,Mayurbhanja,Fish,Karanjia,Other,"Live Stock,Poultry,Fisheries",0.05,17000.0,19000.0,18000.0,2019-01-19
Odisha,Cuttack,Fish,Kendupatna,Other,"Live Stock,Poultry,Fisheries",1.0,1550.0,1600.0,1550.0,2019-01-19
Odisha,Cuttack,Fish,Kendupatna(Niali),Other,"Live Stock,Poultry,Fisheries",1.0,1650.0,1700.0,1650.0,2019-01-19
Odisha,Mayurbhanja,Fish,Saraskana,Fish,"Live Stock,Poultry,Fisheries",1.0,16000.0,20000.0,18000.0,2019-01-19
Tripura,Sepahijala,Fish,Bishalgarh,Rahu(Andhra),"Live Stock,Poultry,Fisheries",1.0,15000.0,18000.0,16000.0,2019-01-19
Tripura,Sepahijala,Fish,Bishalgarh,Rahu(Local),"Live Stock,Poultry,Fisheries",1.0,23000.0,28000.0,25000.0,2019-01-19
Tripura,Sepahijala,Fish,Bishalgarh,Katla(Big),"Live Stock,Poultry,Fisheries",1.0,26000.0,30000.0,28000.0,2019-01-19
Uttar Pradesh,Jhansi,Fish,Jhansi,Rahu(Local),"Live Stock,Poultry,Fisheries",11.0,6150.0,6350.0,6260.0,2019-01-19
Uttar Pradesh,Bahraich,Fish,Ruperdeeha,Fish,"Live Stock,Poultry,Fisheries",2.0,0.0,3200.0,3000.0,2019-01-19
Uttrakhand,UdhamSinghNagar,Fish,Kicchha,Pangass,"Live Stock,Poultry,Fisheries",5.0,3000.0,4000.0,3700.0,2019-01-19
West Bengal,Medinipur(W),Fish,Jhargram,Rahu(Andhra),"Live Stock,Poultry,Fisheries",2.0,15200.0,16000.0,15600.0,2019-01-19
Gujarat,Ahmedabad,French Beans (Frasbean),Ahmedabad,Other,Vegetables,1.7,3000.0,5000.0,4200.0,2019-01-19
Karnataka,Bellary,Foxtail Millet(Navane),Bellary,Navane Hybrid,Cereals,18.0,2749.0,3315.0,3050.0,2019-01-19
Karnataka,Davangere,Foxtail Millet(Navane),Harappana Halli,Navane Hybrid,Cereals,10.0,2800.0,2800.0,2800.0,2019-01-19
Karnataka,Tumkur,Foxtail Millet(Navane),Huliyar,Navane Hybrid,Cereals,25.0,2900.0,3500.0,3000.0,2019-01-19
Karnataka,Koppal,Foxtail Millet(Navane),Kustagi,Navane Hybrid,Cereals,2.0,2825.0,2825.0,2825.0,2019-01-19
Madhya Pradesh,Dindori,Foxtail Millet(Navane),Shahpura,Navane Hybrid,Cereals,52.8,1800.0,2000.0,1900.0,2019-01-19
Himachal Pradesh,Kangra,French Beans (Frasbean),Palampur,Other,Vegetables,0.5,3500.0,3800.0,3600.0,2019-01-19
Himachal Pradesh,Shimla,French Beans (Frasbean),Shimla,Other,Vegetables,1.3,3000.0,3500.0,3250.0,2019-01-19
Himachal Pradesh,Solan,French Beans (Frasbean),Solan,Other,Vegetables,0.1,4000.0,4500.0,4200.0,2019-01-19
Himachal Pradesh,Solan,French Beans (Frasbean),Solan(Nalagarh),Other,Vegetables,0.3,3500.0,4000.0,3600.0,2019-01-19
Kerala,Alappuzha,French Beans (Frasbean),Alappuzha,Other,Vegetables,0.5,4000.0,4100.0,4050.0,2019-01-19
Kerala,Alappuzha,French Beans (Frasbean),Kayamkulam,Other,Vegetables,1.0,4400.0,4600.0,4500.0,2019-01-19
Kerala,Palakad,French Beans (Frasbean),Kollengode,Other,Vegetables,0.1,3800.0,4060.0,4000.0,2019-01-19
Kerala,Kozhikode(Calicut),French Beans (Frasbean),Mukkom,Other,Vegetables,0.5,1800.0,2200.0,2000.0,2019-01-19
Kerala,Idukki,French Beans (Frasbean),Nedumkandam,Other,Vegetables,0.3,3000.0,3000.0,3000.0,2019-01-19
Kerala,Palakad,French Beans (Frasbean),Palakkad,Other,Vegetables,2.0,2500.0,3000.0,2800.0,2019-01-19
Kerala,Kozhikode(Calicut),French Beans (Frasbean),Palayam,Other,Vegetables,10.0,3900.0,4100.0,4000.0,2019-01-19
Kerala,Palakad,French Beans (Frasbean),Pattambi,Other,Vegetables,0.5,4800.0,6000.0,5500.0,2019-01-19
Kerala,Kozhikode(Calicut),French Beans (Frasbean),Quilandy,Other,Vegetables,0.25,4700.0,5000.0,4800.0,2019-01-19
